id,image,keypoints
164,8300-375.png,"[{""x"":28.273809523809522,""y"":63.83712905452036,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":38.69047619047619,""y"":66.85645272601795,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":52.08333333333333,""y"":78.5024154589372,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":35.416666666666664,""y"":58.22981366459628,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":345}]"
165,8400-0.png,"[{""x"":24.70238095238095,""y"":58.134920634920626,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":37.00396825396825,""y"":80.15873015873015,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":31.746029205055525,""y"":48.61104046737144,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":46.726190476190474,""y"":57.738095238095234,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
166,8400-375.png,"[{""x"":30.357142857142854,""y"":79.79641131815045,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":48.51190476190476,""y"":99.63768115942028,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":38.19444444444444,""y"":69.44444444444444,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":56.05158730158729,""y"":67.93478260869566,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345}]"
167,8500-0.png,"[{""x"":20.436505395531718,""y"":84.52385661963595,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":34.226190476190474,""y"":78.76984126984125,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":24.305555555555554,""y"":75.39682539682538,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":29.86111111111111,""y"":53.96825396825397,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375},{""x"":69.64285714285714,""y"":95.23809523809523,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375}]"
168,8500-375.png,"[{""x"":71.13095238095238,""y"":56.2888198757764,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":48.11507936507936,""y"":97.26535541752934,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":61.5079365079365,""y"":58.01414768806074,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":47.123015873015866,""y"":73.54209799861974,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345}]"
169,8600-0.png,"[{""x"":22.12301587301587,""y"":57.341269841269835,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":34.226190476190474,""y"":78.76984126984125,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":27.083333333333332,""y"":53.17460317460316,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":47.519841269841265,""y"":45.03968253968254,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
170,8600-375.png,"[{""x"":71.82539682539681,""y"":66.20945479641132,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":47.42063492063491,""y"":99.85334713595583,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":55.35714285714285,""y"":73.97342995169082,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":41.17063492063492,""y"":83.46273291925466,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345},{""x"":65.47619047619047,""y"":62.54313319530711,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":345}]"
171,8700-0.png,"[{""x"":24.8015873015873,""y"":59.92063492063492,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":42.36111111111111,""y"":95.63492063492063,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":36.210317460317455,""y"":58.134920634920626,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":50.09920634920635,""y"":68.84920634920634,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375},{""x"":28.968253968253965,""y"":54.960317460317455,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":375}]"
172,8700-375.png,"[{""x"":28.968253968253965,""y"":66.20945479641132,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":43.45238095238095,""y"":98.55935127674258,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":35.019841269841265,""y"":65.1311249137336,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":51.58730158730158,""y"":75.48309178743962,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345}]"
173,8800-0.png,"[{""x"":27.38095238095238,""y"":51.388888888888886,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":42.65873015873015,""y"":98.2142857142857,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":35.019841269841265,""y"":55.15873015873015,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":48.51190476190476,""y"":74.4047619047619,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375},{""x"":29.662697565706335,""y"":47.4206248286721,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":375}]"
174,8800-375.png,"[{""x"":86.80555555555554,""y"":74.18909592822637,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":46.92460317460317,""y"":97.26535541752934,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":37.59920634920634,""y"":82.38440303657694,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345}]"
175,8900-0.png,"[{""x"":58.82936507936507,""y"":74.80158730158729,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":44.047619047619044,""y"":81.74603174603173,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":44.44444444444444,""y"":31.944444444444443,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":58.03571428571428,""y"":63.29365079365079,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375},{""x"":51.98412698412697,""y"":68.05555555555554,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":375},{""x"":14.285714285714285,""y"":94.44444444444443,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":20.93253968253968,""y"":38.69047619047619,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
176,8900-375.png,"[{""x"":28.273809523809522,""y"":66.20945479641132,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":43.1547619047619,""y"":98.55935127674258,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":35.71428571428571,""y"":65.77812284334024,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":52.48015873015872,""y"":68.79744651483783,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":33.53174603174603,""y"":61.4648033126294,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":345}]"
177,9000-0.png,"[{""x"":58.531746031746025,""y"":39.682539682539684,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":44.64285714285714,""y"":93.84920634920634,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":53.37301587301587,""y"":42.26190476190476,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":38.095237248246015,""y"":61.111097655160684,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
178,9000-375.png,"[{""x"":31.051587301587297,""y"":67.71911663216011,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":45.43650793650793,""y"":98.99068322981365,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":38.19444444444444,""y"":66.85645272601795,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":54.166666666666664,""y"":70.30710835058662,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":35.61507936507936,""y"":63.83712905452036,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":345}]"
179,9100-0.png,"[{""x"":61.40873015873015,""y"":54.960317460317455,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":42.7579365079365,""y"":88.09523809523809,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":57.83730158730158,""y"":50.79365079365079,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":41.269841269841265,""y"":47.222222222222214,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
180,9100-375.png,"[{""x"":32.14285714285714,""y"":67.50345065562456,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":44.14682539682539,""y"":71.8167701863354,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":59.42460317460316,""y"":91.87370600414079,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":35.813492063492056,""y"":65.77812284334024,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":345}]"
181,9200-0.png,"[{""x"":23.31349206349206,""y"":68.65079365079364,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":36.7063492063492,""y"":82.34126984126983,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":26.488095238095234,""y"":56.15079365079364,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":41.17063492063492,""y"":35.51587301587301,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375},{""x"":68.25396825396824,""y"":98.41269841269839,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":66.66666666666666,""y"":52.38095238095237,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375}]"
182,9200-375.png,"[{""x"":75.59523809523809,""y"":82.38440303657694,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":53.57142857142857,""y"":91.44237405106969,""width"":0.1984126984126984,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":49.6031746031746,""y"":44.21152518978606,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345},{""x"":68.55158730158729,""y"":62.11180124223602,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":63.988095238095234,""y"":75.69875776397515,""width"":0.1984126984126984,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":345},{""x"":28.968253968253965,""y"":64.91545893719807,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":28.670634920634917,""y"":98.77501725327812,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345}]"
183,9300-0.png,"[{""x"":25.297615941981444,""y"":49.80157048164928,""width"":0.1984126984126984,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":41.86507936507936,""y"":97.02380952380952,""width"":0.1984126984126984,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":27.678571428571423,""y"":47.817460317460316,""width"":0.1984126984126984,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":375},{""x"":48.61111111111111,""y"":68.05555555555554,""width"":0.1984126984126984,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375},{""x"":34.623015873015866,""y"":51.78571428571428,""width"":0.1984126984126984,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375}]"
